y[mm],cla,clb,cd,cl,cz,C[mm],C*cz[mm],w[kg/mm],sa[N],si[N],S[N],M[N*m]
4102,0.96036,-0.06302,0.1193804,1.281484,1.27055617582,1260.376,1601.37851065,0.07840000000000001,4118.574926224289,369.61120693654595,3748.963719287743,1373.0996559877706
4103,0.96004,-0.06303,0.11941059999999999,1.281026,1.27012032568,1260.164,1600.55991008,0.07840000000000001,4112.155571606556,369.1996131649016,3742.9559584416543,1369.3415381249147
4104,0.95972,-0.06304,0.1194408,1.280568,1.26968447553,1259.952,1599.74149432,0.07840000000000001,4105.740569579822,368.7880193932574,3736.952550186564,1365.5900278755375
4105,0.9594,-0.06305,0.119471,1.28011,1.26924862539,1259.74,1598.92326335,0.07840000000000001,4099.329919254452,368.3764256216131,3730.9534936328387,1361.8451195064295
4106,0.9590799999999999,-0.06306,0.1195012,1.279652,1.26881277525,1259.528,1598.10521718,0.07840000000000001,4092.9236197408036,367.96483184996885,3724.9587878908346,1358.1068072855037
4107,0.95876,-0.06307,0.1195314,1.279194,1.2683769251,1259.316,1597.28735581,0.07840000000000001,4086.521670149241,367.5532380783246,3718.968432070916,1354.3750854817877
4108,0.95844,-0.06308,0.1195616,1.278736,1.26794107496,1259.104,1596.46967925,0.07840000000000001,4080.1240695901265,367.14164430668035,3712.982425283446,1350.6499483654288
4109,0.95812,-0.06309000000000001,0.1195918,1.278278,1.26750522482,1258.892,1595.65218748,0.07840000000000001,4073.7308171738214,366.73005053503607,3707.0007666387855,1346.931390207694
4110,0.9578,-0.0631,0.11962199999999999,1.27782,1.26706937467,1258.68,1594.83488051,0.07840000000000001,4067.3419120106887,366.3184567633918,3701.023455247297,1343.2194052809648
4111,0.95748,-0.06311,0.1196522,1.277362,1.26663352453,1258.468,1594.01775835,0.07840000000000001,4060.9573532110885,365.9068629917476,3695.050490219341,1339.5139878587415
4112,0.95716,-0.06312,0.1196824,1.276904,1.26619767439,1258.2559999999999,1593.20082098,0.07840000000000001,4054.577139885387,365.4952692201033,3689.081870665284,1335.8151322156477
4113,0.95684,-0.06313,0.1197126,1.276446,1.26576182424,1258.0439999999999,1592.38406842,0.07840000000000001,4048.201271143942,365.0836754484591,3683.117595695483,1332.12283262742
4114,0.95652,-0.06314,0.1197428,1.275988,1.2653259741,1257.8319999999999,1591.56750065,0.07840000000000001,4041.829746097119,364.67208167681474,3677.157664420304,1328.4370833709133
4115,0.9561999999999999,-0.06315,0.119773,1.27553,1.26489012396,1257.62,1590.75111769,0.07840000000000001,4035.462563855275,364.2604879051705,3671.2020759501047,1324.7578787241014
4116,0.95588,-0.06316,0.1198032,1.275072,1.26445427381,1257.408,1589.93491953,0.07840000000000001,4029.099723528779,363.8488941335263,3665.250829395253,1321.0852129660796
4117,0.95556,-0.06317,0.11983339999999999,1.274614,1.26401842367,1257.196,1589.11890617,0.07840000000000001,4022.7412242279884,363.43730036188197,3659.3039238661063,1317.4190803770582
4118,0.95524,-0.06318,0.1198636,1.274156,1.26358257353,1256.984,1588.3030776,0.07840000000000001,4016.3779571638706,349.05323550119635,3667.324721662674,1322.5860992711862
4119,0.95492,-0.06319,0.1198938,1.273698,1.26314672338,1256.772,1587.48743384,0.07840000000000001,4010.0079137051907,348.6574835335079,3661.350430171683,1318.900236311749
4120,0.9546,-0.0632,0.119924,1.27324,1.26271087324,1256.56,1586.67197488,0.07840000000000001,4003.642256699216,348.26173156581945,3655.3805251333965,1315.2209713983534
4121,0.95428,-0.06321,0.1199542,1.272782,1.2622750231,1256.348,1585.85670072,0.07840000000000001,3997.28098524894,347.86597959813105,3649.415005650809,1311.548298707629
4122,0.95396,-0.06322,0.11998439999999999,1.272324,1.26183917295,1256.136,1585.04161136,0.07840000000000001,3990.9240984573557,347.47022763044265,3643.453870826913,1307.8822124173453
4123,0.9536399999999999,-0.06323,0.1200146,1.271866,1.26140332281,1255.924,1584.2267068,0.07840000000000001,3984.5715954274524,347.0744756627542,3637.4971197646983,1304.2227067064102
4124,0.95332,-0.06324,0.1200448,1.271408,1.26096747267,1255.712,1583.41198704,0.07840000000000001,3978.2234752622226,346.67872369506574,3631.5447515671567,1300.5697757548705
4125,0.953,-0.06325,0.120075,1.27095,1.26053162253,1255.5,1582.59745208,0.07840000000000001,3971.8797370646575,346.28297172737734,3625.59676533728,1296.9234137439128
4126,0.95268,-0.06326,0.1201052,1.270492,1.26009577238,1255.288,1581.78310192,0.07840000000000001,3965.5403799377473,345.88721975968895,3619.6531601780584,1293.2836148558629
4127,0.95236,-0.06327,0.1201354,1.270034,1.25965992224,1255.076,1580.96893656,0.07840000000000001,3959.2054029844853,345.4914677920005,3613.7139351924848,1289.6503732741867
4128,0.95204,-0.06328,0.1201656,1.269576,1.2592240721,1254.864,1580.15495601,0.07840000000000001,3952.8748053078625,345.09571582431204,3607.7790894835507,1286.023683183487
4129,0.95172,-0.06329,0.12019579999999999,1.269118,1.25878822195,1254.652,1579.34116025,0.07840000000000001,3946.548586010872,344.6999638566236,3601.8486221542485,1282.4035387695096
4130,0.9514,-0.0633,0.120226,1.26866,1.25835237181,1254.44,1578.52754929,0.07840000000000001,3940.1942137229244,344.30421188893513,3595.890001833989,1278.777890147577
4131,0.9510799999999999,-0.06331,0.1202562,1.268202,1.25791652167,1254.228,1577.71412314,0.07840000000000001,3933.79891600009,343.90845992124673,3589.8904560788433,1275.1420499388653
4132,0.9507599999999999,-0.06332,0.1202864,1.267744,1.25748067152,1254.016,1576.90088178,0.07840000000000001,3927.4081892952204,343.51270795355833,3583.895481341662,1271.5128763686014
4133,0.95044,-0.06333,0.1203166,1.267286,1.25704482138,1253.804,1576.08782523,0.07840000000000001,3921.0220326556228,343.1169559858699,3577.905076669753,1267.8903633571667
4134,0.95012,-0.06334000000000001,0.1203468,1.266828,1.25660897124,1253.592,1575.27495347,0.07840000000000001,3914.6404451286,342.7212040181814,3571.9192411104186,1264.2745048261736
4135,0.9498,-0.06335,0.120377,1.26637,1.25617312109,1253.38,1574.46226652,0.07840000000000001,3908.2634257614563,342.325452050493,3565.9379737109634,1260.6652946984705
4136,0.94948,-0.06336,0.12040719999999999,1.265912,1.25573727095,1253.1680000000001,1573.64976436,0.07840000000000001,3901.8909736014966,341.92970008280463,3559.961273518692,1257.06272689814
4137,0.94916,-0.06337,0.1204374,1.265454,1.25530142081,1252.9560000000001,1572.83744701,0.07840000000000001,3895.523087696023,341.5339481151162,3553.989139580907,1253.466795350497
4138,0.94884,-0.06338,0.1204676,1.264996,1.25486557066,1252.7440000000001,1572.02531446,0.07840000000000001,3889.1597670923456,341.1381961474277,3548.021570944918,1249.8774939820937
4139,0.94852,-0.06339,0.1204978,1.264538,1.25442972052,1252.5320000000002,1571.2133667,0.07840000000000001,3882.801010837764,340.74244417973927,3542.0585666580246,1246.294816720713
4140,0.9481999999999999,-0.0634,0.120528,1.26408,1.25399387038,1252.3200000000002,1570.40160375,0.07840000000000001,3876.4468179795817,340.34669221205087,3536.1001257675307,1242.7187574953725
4141,0.94788,-0.06341,0.1205582,1.263622,1.25355802023,1252.1080000000002,1569.5900256,0.07840000000000001,3870.097187565105,339.9509402443624,3530.1462473207425,1239.149310236326
4142,0.94756,-0.06342,0.1205884,1.263164,1.25312217009,1251.8960000000002,1568.77863225,0.07840000000000001,3863.7521186416416,339.555188276674,3524.1969303649676,1235.5864688750612
4143,0.94724,-0.06343,0.12061859999999999,1.262706,1.25268631995,1251.684,1567.9674237,0.07840000000000001,3857.4116102564903,339.15943630898556,3518.2521739475046,1232.0302273442976
4144,0.94692,-0.06344,0.1206488,1.262248,1.25225046981,1251.472,1567.15639995,0.07840000000000001,3851.0756614569573,338.7636843412971,3512.3119771156603,1228.4805795779887
4145,0.9466,-0.06345,0.120679,1.26179,1.25181461966,1251.26,1566.345561,0.07840000000000001,3844.7442712903485,338.3679323736087,3506.3763389167398,1224.9375195113255
4146,0.94628,-0.06346,0.1207092,1.261332,1.25137876952,1251.048,1565.53490685,0.07840000000000001,3838.4174388039664,337.9721804059203,3500.445258398046,1221.4010410807307
4147,0.94596,-0.06347,0.1207394,1.260874,1.25094291938,1250.836,1564.7244375,0.07840000000000001,3832.095163045116,337.57642843823186,3494.518734606884,1217.8711382238598
4148,0.94564,-0.06348,0.1207696,1.260416,1.25050706923,1250.624,1563.91415295,0.07840000000000001,3825.7774430611016,337.1806764705434,3488.596766590558,1214.3478048796062
4149,0.9453199999999999,-0.06349,0.1207998,1.259958,1.25007121909,1250.412,1563.1040532,0.07840000000000001,3819.464277899229,336.78492450285495,3482.6793533963737,1210.8310349880946
4150,0.945,-0.0635,0.12082999999999999,1.2595,1.24963536895,1250.2,1562.29413826,0.07840000000000001,3813.1556666067995,336.38917253516655,3476.766494071633,1207.3208224906825
4151,0.94468,-0.06351,0.1208602,1.259042,1.2491995188,1249.988,1561.48440811,0.07840000000000001,3806.851608231119,335.9934205674781,3470.858187663641,1203.8171613299646
4152,0.94436,-0.06352000000000001,0.1208904,1.258584,1.24876366866,1249.776,1560.67486276,0.07840000000000001,3800.552101819494,335.5976685997897,3464.9544332197042,1200.3200454497708
4153,0.94404,-0.06353,0.1209206,1.258126,1.24832781852,1249.564,1559.86550222,0.07840000000000001,3794.257146419227,335.20191663210124,3459.055229787126,1196.82946879516
4154,0.94372,-0.06354,0.1209508,1.257668,1.24789196837,1249.3519999999999,1559.05632647,0.07840000000000001,3787.9667410776215,334.80616466441285,3453.1605764132087,1193.3454253124276
4155,0.9434,-0.06355,0.12098099999999999,1.25721,1.24745611823,1249.1399999999999,1558.24733553,0.07840000000000001,3781.680884841981,334.4104126967244,3447.2704721452565,1189.8679089491059
4156,0.94308,-0.06356,0.1210112,1.256752,1.24702026809,1248.9279999999999,1557.43852938,0.07840000000000001,3775.399576759613,334.014660729036,3441.384916030577,1186.3969136539574
4157,0.9427599999999999,-0.06357,0.1210414,1.256294,1.24658441794,1248.716,1556.62990804,0.07840000000000001,3769.12281587782,333.61890876134754,3435.5039071164724,1182.9324333769794
4158,0.9424399999999999,-0.06358,0.1210716,1.255836,1.2461485678,1248.504,1555.82147149,0.07840000000000001,3762.850601243907,333.2231567936591,3429.627444450248,1179.4744620694066
4159,0.94212,-0.06359000000000001,0.1211018,1.255378,1.24571271766,1248.292,1555.01321975,0.07840000000000001,3756.5829319051777,332.8274048259707,3423.7555270792072,1176.0229936837022
4160,0.9418,-0.0636,0.121132,1.25492,1.24527686751,1248.08,1554.20515281,0.07840000000000001,3750.319806908939,332.43165285828223,3417.888154050657,1172.5780221735693
4161,0.94148,-0.06361,0.1211622,1.254462,1.24484101737,1247.868,1553.39727067,0.07840000000000001,3744.0612253024906,332.0359008905938,3412.0253244118967,1169.13954149394
4162,0.94116,-0.06362,0.12119239999999999,1.254004,1.24440516723,1247.656,1552.58957332,0.07840000000000001,3737.8071861331405,331.6401489229054,3406.1670372102353,1165.7075456009848
4163,0.94084,-0.06363,0.1212226,1.253546,1.24396931708,1247.444,1551.78206078,0.07840000000000001,3731.557688448192,331.2443969552169,3400.313291492975,1162.2820284521063
4164,0.94052,-0.06364,0.1212528,1.253088,1.24353346694,1247.232,1550.97473304,0.07840000000000001,3725.3127312949473,330.84864498752853,3394.4640863074187,1158.8629840059377
4165,0.9401999999999999,-0.06365,0.121283,1.25263,1.2430976168,1247.02,1550.1675901,0.07840000000000001,3719.072313720715,330.4528930198401,3388.619420700875,1155.450406222355
4166,0.9398799999999999,-0.06366,0.1213132,1.252172,1.24266176666,1246.808,1549.36063196,0.07840000000000001,3712.836434772797,330.0571410521517,3382.7792937206455,1152.0442890624602
4167,0.93956,-0.06367,0.12134339999999999,1.251714,1.24222591651,1246.596,1548.55385862,0.07840000000000001,3706.6050934984974,329.6613890844632,3376.943704414034,1148.644626488593
4168,0.93924,-0.06368,0.1213736,1.251256,1.24179006637,1246.384,1547.74727008,0.07840000000000001,3700.378288945123,329.26563711677477,3371.112651828348,1145.2514124643262
4169,0.93892,-0.06369,0.12140379999999999,1.250798,1.24135421623,1246.172,1546.94086634,0.07840000000000001,3694.156020159973,328.8698851490864,3365.286135010887,1141.8646409544674
4170,0.9386,-0.0637,0.121434,1.25034,1.24091836608,1245.96,1546.1346474,0.07840000000000001,3687.938286190356,328.4741331813979,3359.464153008958,1138.484305925058
4171,0.93828,-0.06371,0.1214642,1.249882,1.24048251594,1245.748,1545.32861327,0.07840000000000001,3681.725086083578,328.07838121370946,3353.6467048698687,1135.110401343373
4172,0.93796,-0.06372,0.1214944,1.249424,1.2400466658,1245.536,1544.52276393,0.07840000000000001,3675.51641888694,327.68262924602107,3347.833789640919,1131.7429211779222
4173,0.93764,-0.06373,0.1215246,1.248966,1.23961081565,1245.324,1543.71709939,0.07840000000000001,3669.312283647747,327.28687727833267,3342.025406369414,1128.3818593984497
4174,0.9373199999999999,-0.06374,0.12155479999999999,1.248508,1.23917496551,1245.112,1542.91161966,0.07840000000000001,3663.112679413301,326.8911253106442,3336.2215541026567,1125.0272099759313
4175,0.9369999999999999,-0.06375,0.121585,1.24805,1.23873911537,1244.9,1542.10632472,0.07840000000000001,3656.917605230911,326.49537334295576,3330.422231887955,1121.6789668825816
4176,0.93668,-0.06376,0.12161519999999999,1.247592,1.23830326522,1244.688,1541.30121458,0.07840000000000001,3650.7270601478785,326.09962137526736,3324.627438772611,1118.337124091845
4177,0.93636,-0.06377000000000001,0.1216454,1.247134,1.23786741508,1244.476,1540.49628925,0.07840000000000001,3644.5410432115077,325.7038694075789,3318.8371738039286,1115.0016755784002
4178,0.93604,-0.06378,0.1216756,1.246676,1.23743156494,1244.2640000000001,1539.69154872,0.07840000000000001,3638.3595534691067,325.3081174398905,3313.0514360292163,1111.6726153181646
4179,0.93572,-0.06379,0.1217058,1.246218,1.23699571479,1244.0520000000001,1538.88699298,0.07840000000000001,3632.182589967974,324.91236547220205,3307.270224495772,1108.3499372882834
4180,0.9354,-0.0638,0.121736,1.24576,1.23655986465,1243.8400000000001,1538.08262205,0.07840000000000001,3626.0101517554185,324.5166135045136,3301.4935382509047,1105.0336354671392
4181,0.93508,-0.06381,0.12176619999999999,1.245302,1.23612401451,1243.6280000000002,1537.27843591,0.07840000000000001,3619.8422378787423,324.12086153682515,3295.721376341917,1101.7237038343505
4182,0.93476,-0.06382,0.1217964,1.244844,1.23568816436,1243.4160000000002,1536.47443458,0.07840000000000001,3613.6788473852525,323.72510956913675,3289.953737816116,1098.420136370767
4183,0.9344399999999999,-0.06383,0.1218266,1.244386,1.23525231422,1243.2040000000002,1535.67061805,0.07840000000000001,3607.5199793222487,323.32935760144835,3284.1906217208,1095.1229270584709
4184,0.93412,-0.06384000000000001,0.1218568,1.243928,1.23481646408,1242.9920000000002,1534.86698632,0.07840000000000001,3601.365632737039,322.9336056337599,3278.4320271032793,1091.8320698807834
4185,0.9338,-0.06385,0.121887,1.24347,1.23438061394,1242.78,1534.06353939,0.07840000000000001,3595.2158066769275,322.53785366607144,3272.677953010856,1088.5475588222575
4186,0.93348,-0.06386,0.1219172,1.243012,1.23394476379,1242.568,1533.26027726,0.07840000000000001,3589.070500189218,322.14210169838304,3266.9283984908348,1085.2693878686782
4187,0.93316,-0.06387,0.1219474,1.242554,1.23350891365,1242.356,1532.45719993,0.07840000000000001,3582.9297123212136,321.74634973069465,3261.183362590519,1081.9975510070672
4188,0.93284,-0.06388,0.12197759999999999,1.242096,1.23307306351,1242.144,1531.6543074,0.07840000000000001,3576.793442120219,321.3505977630062,3255.442844357213,1078.7320422256805
4189,0.93252,-0.06389,0.1220078,1.241638,1.23263721336,1241.932,1530.85159967,0.07840000000000001,3570.6616886335414,320.95484579531774,3249.7068428382236,1075.4728555140064
4190,0.9322,-0.0639,0.122038,1.24118,1.23220136322,1241.72,1530.04907674,0.07840000000000001,3564.5344509084807,320.5590938276293,3243.9753570808516,1072.2199848627674
4191,0.9318799999999999,-0.06391,0.1220682,1.240722,1.23176551308,1241.508,1529.24673861,0.07840000000000001,3558.411727992345,320.16334185994083,3238.248386132404,1068.9734242639227
4192,0.9315599999999999,-0.06392,0.1220984,1.240264,1.23132966293,1241.296,1528.44458528,0.07840000000000001,3552.293518932439,319.76758989225243,3232.5259290401864,1065.733167710663
4193,0.93124,-0.06393,0.1221286,1.239806,1.23089381279,1241.084,1527.64261675,0.07840000000000001,3546.179822776063,319.37183792456403,3226.807984851499,1062.499209197413
4194,0.93092,-0.06394,0.1221588,1.239348,1.23045796265,1240.872,1526.84083303,0.07840000000000001,3540.0706385705253,318.9760859568756,3221.0945526136497,1059.271542719833
4195,0.9306,-0.06395,0.12218899999999999,1.23889,1.2300221125,1240.66,1526.0392341,0.07840000000000001,3533.9659653631265,318.5803339891871,3215.3856313739393,1056.050162274817
4196,0.93028,-0.06396,0.1222192,1.238432,1.22958626236,1240.4479999999999,1525.23781997,0.07840000000000001,3527.8658022011737,318.1845820214987,3209.6812201796747,1052.8350618604923
4197,0.92996,-0.06397,0.1222494,1.237974,1.22915041222,1240.2359999999999,1524.43659065,0.07840000000000001,3521.7701481319727,317.78883005381033,3203.9813180781625,1049.6262354762218
